Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value
EA-03269,39,Female,Urban,133500,Anti-aging,Referral,Mobile,8.8,Medium,3,567.73
EA-01935,52,Female,Urban,92000,Anti-aging,Organic Search,Desktop,14.1,Low,2,2329.05
EA-00554,28,Female,Suburban,81500,Skincare,Referral,Mobile,1.0,High,1,903.41
EA-00492,22,Female,Suburban,51500,Bargains,Groupon,Mobile,0.4,High,1,257.72
EA-02963,27,Female,Rural,36000,Bargains,Facebook Ad,Mobile,0.4,High,1,486.69
EA-02330,22,Female,Urban,70500,Bargains,Groupon,Mobile,2.4,High,1,383.91
EA-02196,42,Female,Urban,99500,Wellness,Organic Search,Mobile,18.8,Medium,6,2189.48
EA-03065,30,Female,Rural,76000,Bargains,Facebook Ad,Mobile,3.2,High,1,231.0
EA-00658,34,Female,Urban,51500,Bargains,Facebook Ad,Mobile,4.3,High,3,469.64
EA-02375,38,Female,Urban,46500,Skincare,Facebook Ad,Desktop,3.9,High,1,282.24
EA-02226,29,Female,Rural,35000,Bargains,Facebook Ad,Mobile,3.2,High,1,339.81
EA-04265,35,Female,Rural,173500,Skincare,Organic Search,Mobile,15.1,Low,3,1197.62
EA-01171,19,Female,Suburban,47500,Bargains,Facebook Ad,Mobile,3.0,High,1,335.57
EA-00133,31,Female,Urban,51000,Bargains,Groupon,Mobile,3.6,High,1,380.29
EA-00472,19,Female,Urban,79000,Bargains,Groupon,Mobile,1.0,High,1,475.1
EA-03226,51,Male,Suburban,113500,Anti-aging,Organic Search,Mobile,2.0,Medium,3,1966.74
EA-01406,30,Female,Rural,56500,Skincare,Facebook Ad,Mobile,2.0,High,1,480.76
EA-02877,29,Female,Rural,48500,Skincare,Facebook Ad,Mobile,9.1,High,1,347.45
EA-04505,30,Female,Urban,23000,Wellness,Facebook Ad,Mobile,0.4,High,1,687.13
EA-04693,43,Female,Urban,91500,Skincare,Organic Search,Mobile,12.1,Medium,3,1607.66
EA-02827,25,Female,Suburban,41000,Wellness,Groupon,Mobile,4.7,Medium,1,296.68
EA-00288,26,Female,Urban,60500,Bargains,Facebook Ad,Mobile,1.5,High,1,552.44
EA-01870,40,Female,Rural,54500,Anti-aging,Organic Search,Tablet,18.8,Low,3,1798.28
EA-03115,30,Female,Suburban,94500,Bargains,Groupon,Mobile,2.5,High,1,321.93
EA-03626,30,Female,Urban,30500,Bargains,Groupon,Tablet,2.0,High,3,349.59
EA-02313,22,Female,Urban,91500,Bargains,Facebook Ad,Mobile,0.5,High,1,369.47
EA-04924,40,Female,Urban,121000,Anti-aging,Organic Search,Desktop,2.8,Low,1,1985.95
EA-01619,43,Male,Urban,40000,Skincare,Referral,Mobile,11.0,Medium,2,822.67
EA-00995,47,Female,Urban,73000,Wellness,Referral,Desktop,8.4,Medium,2,461.14
EA-01804,42,Female,Urban,126500,Anti-aging,Organic Search,Desktop,19.9,Low,2,2348.05
EA-02643,31,Male,Suburban,66000,Bargains,Groupon,Mobile,7.0,High,1,224.43
EA-04803,34,Female,Urban,34000,Bargains,Facebook Ad,Mobile,5.5,High,1,289.59
EA-03536,46,Female,Urban,85000,Wellness,Organic Search,Desktop,16.7,Medium,5,2000.57
EA-04832,32,Female,Urban,56000,Bargains,Facebook Ad,Tablet,2.8,High,1,374.49
EA-03912,31,Female,Urban,89000,Skincare,Groupon,Mobile,5.2,High,1,281.92
EA-02108,42,Female,Suburban,96000,Skincare,Referral,Mobile,14.3,High,3,1117.65
EA-03045,36,Female,Urban,102000,Anti-aging,Organic Search,Mobile,13.1,Low,5,2359.75
EA-00417,31,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,4.0,Medium,1,502.99
EA-00978,27,Female,Urban,47000,Skincare,Facebook Ad,Mobile,3.9,High,1,202.6
EA-02418,31,Female,Suburban,38000,Skincare,Groupon,Mobile,0.4,High,1,378.55
EA-00506,52,Female,Suburban,113000,Wellness,Organic Search,Desktop,13.6,Medium,5,1625.32
EA-04153,27,Female,Suburban,59500,Bargains,Groupon,Mobile,2.9,High,1,158.49
EA-04256,36,Male,Suburban,58000,Skincare,Facebook Ad,Desktop,5.4,High,1,271.76
EA-03942,38,Female,Urban,80500,Bargains,Facebook Ad,Mobile,0.4,High,1,398.4
EA-00415,37,Male,Suburban,72500,Anti-aging,Facebook Ad,Mobile,0.8,High,1,375.72
EA-04149,43,Female,Urban,75000,Skincare,Groupon,Desktop,1.3,Low,1,245.29
EA-01184,34,Male,Urban,78000,Skincare,Facebook Ad,Mobile,2.8,Medium,1,350.42
EA-00486,32,Female,Suburban,54500,Bargains,Groupon,Mobile,5.0,High,1,200.99
EA-00894,38,Female,Urban,36000,Skincare,Facebook Ad,Mobile,3.3,High,1,288.16
EA-00806,21,Female,Suburban,45500,Skincare,Facebook Ad,Mobile,5.0,High,1,405.96
EA-00556,29,Female,Rural,63000,Bargains,Facebook Ad,Desktop,3.4,High,1,150.0
EA-03826,27,Female,Urban,37000,Wellness,Groupon,Mobile,5.3,High,1,333.81
EA-01198,48,Female,Urban,110500,Skincare,Organic Search,Desktop,22.0,Medium,5,1779.56
EA-04254,25,Female,Suburban,77500,Bargains,Groupon,Mobile,2.8,High,1,263.62
EA-04059,26,Female,Rural,43500,Bargains,Facebook Ad,Mobile,1.8,High,3,157.13
EA-01294,27,Female,Urban,48500,Bargains,Facebook Ad,Tablet,0.9,High,1,418.51
EA-02222,27,Female,Rural,49000,Bargains,Groupon,Mobile,3.4,High,1,461.11
EA-03505,52,Female,Suburban,111000,Anti-aging,Organic Search,Mobile,17.1,Low,4,1614.73
EA-03655,39,Female,Rural,27000,Bargains,Facebook Ad,Mobile,0.9,High,1,465.92
EA-04759,27,Female,Rural,49500,Bargains,Facebook Ad,Mobile,2.9,High,1,564.16
EA-03007,29,Female,Rural,69500,Bargains,Groupon,Mobile,4.2,High,1,399.61
EA-02094,27,Female,Suburban,26000,Bargains,Facebook Ad,Mobile,3.2,High,1,151.31
EA-02188,25,Female,Suburban,50000,Bargains,Groupon,Mobile,4.8,High,1,286.63
EA-03037,45,Female,Urban,52000,Skincare,Groupon,Tablet,4.4,High,1,189.19
EA-03919,55,Female,Suburban,100000,Wellness,Organic Search,Mobile,16.3,High,3,2271.89
EA-01273,28,Female,Urban,59500,Bargains,Facebook Ad,Mobile,1.7,High,3,414.24
EA-00291,47,Female,Suburban,101000,Wellness,Organic Search,Desktop,27.3,Low,5,1795.47
EA-04828,19,Female,Rural,54000,Skincare,Groupon,Mobile,5.1,Medium,2,507.25
EA-00253,30,Female,Urban,40500,Skincare,Groupon,Mobile,0.4,High,1,278.24
EA-03246,35,Female,Urban,36500,Bargains,Groupon,Mobile,6.9,Medium,1,150.0
EA-00351,36,Female,Urban,73000,Skincare,Groupon,Mobile,7.2,High,1,295.23
EA-01188,37,Female,Rural,70500,Skincare,Referral,Desktop,3.4,Medium,1,490.57
EA-01962,19,Female,Rural,45000,Bargains,Groupon,Mobile,0.4,High,1,407.84
EA-00423,30,Female,Urban,69000,Bargains,Facebook Ad,Mobile,3.4,Medium,1,258.16
EA-00091,26,Female,Suburban,51000,Bargains,Facebook Ad,Tablet,5.5,High,1,403.77
EA-03730,49,Female,Suburban,92000,Anti-aging,Organic Search,Mobile,3.8,Medium,3,2073.0
EA-02237,31,Male,Urban,56500,Wellness,Facebook Ad,Mobile,4.2,Medium,1,601.52
EA-00671,28,Female,Urban,56000,Skincare,Facebook Ad,Mobile,3.4,High,1,270.32
EA-03041,40,Female,Urban,79000,Bargains,Facebook Ad,Mobile,3.2,Medium,1,272.97
EA-00027,23,Female,Urban,73500,Bargains,Groupon,Mobile,3.3,High,1,427.83
EA-00430,49,Female,Suburban,51500,Skincare,Organic Search,Mobile,7.6,Low,3,1733.05
EA-00684,39,Female,Suburban,64500,Bargains,Groupon,Mobile,2.3,High,1,335.3
EA-04464,28,Female,Urban,83500,Bargains,Referral,Desktop,11.3,Medium,1,512.7
EA-03946,58,Female,Suburban,162500,Wellness,Organic Search,Desktop,10.5,Low,3,1979.53
EA-03524,27,Female,Suburban,64500,Bargains,Facebook Ad,Desktop,0.9,High,1,382.43
EA-01542,38,Female,Suburban,82000,Bargains,Facebook Ad,Mobile,4.1,Medium,1,272.76
EA-02032,36,Female,Urban,87000,Skincare,Groupon,Mobile,4.1,High,1,150.0
EA-02233,39,Female,Suburban,68500,Wellness,Facebook Ad,Desktop,3.6,Medium,1,270.19
EA-04121,25,Female,Suburban,47500,Anti-aging,Referral,Mobile,2.7,High,2,518.44
EA-03236,35,Female,Urban,87500,Wellness,Facebook Ad,Mobile,1.0,Medium,1,573.46
EA-00255,32,Female,Suburban,43500,Wellness,Facebook Ad,Mobile,1.0,Medium,1,198.01
EA-01030,41,Female,Suburban,45500,Bargains,Facebook Ad,Mobile,0.4,High,3,412.19
EA-04393,36,Female,Suburban,42000,Bargains,Groupon,Tablet,1.4,High,1,199.82
EA-03801,33,Male,Urban,62000,Bargains,Facebook Ad,Mobile,5.0,High,1,359.68
EA-04311,36,Female,Urban,69000,Bargains,Groupon,Mobile,0.6,Medium,1,353.52
EA-02510,29,Female,Urban,59000,Bargains,Groupon,Desktop,4.0,Medium,1,298.33
EA-02293,40,Male,Urban,44500,Bargains,Groupon,Mobile,0.4,High,1,491.57
EA-01324,47,Female,Suburban,119500,Skincare,Organic Search,Mobile,11.4,Medium,2,1815.45
EA-01551,32,Female,Urban,89000,Bargains,Facebook Ad,Mobile,1.8,High,1,344.98
EA-04648,26,Female,Suburban,51000,Bargains,Facebook Ad,Mobile,6.4,Medium,1,287.46
EA-00316,25,Female,Suburban,49000,Skincare,Facebook Ad,Mobile,4.3,Medium,2,559.02
EA-01243,27,Female,Rural,42500,Bargains,Facebook Ad,Mobile,0.4,High,1,253.19
EA-02451,52,Female,Urban,101000,Skincare,Organic Search,Mobile,19.3,High,4,1605.94
EA-01579,50,Female,Rural,69000,Skincare,Referral,Desktop,9.8,High,1,1098.57
EA-04626,29,Female,Suburban,22500,Bargains,Groupon,Mobile,2.6,High,1,610.25
EA-03117,45,Female,Suburban,40000,Bargains,Facebook Ad,Mobile,1.6,High,1,157.29
EA-00070,28,Female,Suburban,63500,Anti-aging,Groupon,Mobile,4.6,High,1,448.19
EA-00860,26,Male,Urban,41000,Bargains,Groupon,Mobile,2.3,High,1,313.99
EA-02754,22,Male,Urban,48000,Anti-aging,Facebook Ad,Mobile,2.9,High,1,466.2
EA-01633,34,Female,Suburban,47500,Skincare,Groupon,Mobile,2.0,Medium,3,615.79
EA-01651,51,Female,Urban,51000,Bargains,Facebook Ad,Mobile,2.6,High,1,314.17
EA-03861,29,Female,Suburban,71500,Bargains,Groupon,Mobile,7.3,High,1,439.17
EA-03107,25,Female,Suburban,47000,Bargains,Facebook Ad,Mobile,4.2,High,1,425.71
EA-01075,42,Male,Rural,88000,Wellness,Organic Search,Desktop,21.4,Low,4,2500.0
EA-04002,19,Female,Suburban,45000,Bargains,Facebook Ad,Mobile,2.7,High,1,395.46
EA-00788,28,Female,Suburban,49500,Bargains,Facebook Ad,Mobile,2.4,High,1,340.29
EA-02606,19,Female,Suburban,35500,Bargains,Facebook Ad,Tablet,3.9,High,1,412.0
EA-03631,37,Female,Rural,55000,Bargains,Facebook Ad,Mobile,4.8,High,1,343.02
EA-02122,24,Female,Rural,43000,Bargains,Facebook Ad,Tablet,3.9,High,1,302.96
EA-01875,39,Female,Urban,76500,Anti-aging,Referral,Tablet,12.9,Medium,4,1132.44
EA-00812,20,Female,Urban,39000,Bargains,Facebook Ad,Mobile,3.5,Medium,1,479.94
EA-00388,45,Female,Suburban,90500,Skincare,Referral,Mobile,5.5,Medium,1,820.13
EA-02883,22,Female,Suburban,60500,Bargains,Groupon,Desktop,5.7,High,1,150.0
EA-01176,50,Male,Rural,97500,Anti-aging,Organic Search,Mobile,12.9,Medium,4,2113.99
EA-03198,29,Female,Urban,40000,Bargains,Facebook Ad,Tablet,1.7,High,1,347.01
EA-02624,29,Non-binary,Urban,90000,Wellness,Referral,Mobile,9.8,Low,2,300.0
EA-01352,29,Female,Urban,108000,Skincare,Organic Search,Desktop,19.4,Medium,5,1607.56
EA-00411,45,Female,Suburban,124500,Anti-aging,Organic Search,Desktop,16.7,Low,4,1602.38
EA-04213,27,Female,Suburban,86000,Bargains,Groupon,Mobile,0.8,High,1,517.66
EA-00110,37,Female,Urban,86500,Anti-aging,Referral,Mobile,8.3,High,2,693.68
EA-04996,19,Female,Rural,47000,Bargains,Facebook Ad,Mobile,2.9,High,1,353.57
EA-03430,42,Male,Urban,110000,Wellness,Organic Search,Tablet,2.0,Low,3,1669.5
EA-02810,41,Male,Suburban,51000,Skincare,Facebook Ad,Mobile,5.9,Medium,1,199.9
EA-02595,27,Female,Suburban,54000,Bargains,Facebook Ad,Mobile,6.5,High,1,281.66
EA-02837,30,Female,Urban,77500,Bargains,Groupon,Mobile,3.1,High,1,184.36
EA-02373,36,Female,Urban,24500,Bargains,Facebook Ad,Mobile,0.4,Medium,2,286.89
EA-01236,28,Female,Urban,27500,Wellness,Facebook Ad,Mobile,3.2,High,1,293.81
EA-02147,29,Female,Suburban,29000,Bargains,Facebook Ad,Mobile,4.8,High,1,522.45
EA-04976,36,Female,Suburban,49000,Bargains,Groupon,Mobile,4.5,High,1,440.06
EA-00600,37,Female,Suburban,63000,Bargains,Groupon,Mobile,5.1,High,3,417.63
EA-01435,29,Female,Urban,30000,Bargains,Facebook Ad,Mobile,4.8,High,1,481.49
EA-04997,30,Female,Urban,36000,Bargains,Facebook Ad,Mobile,8.6,High,1,292.67
EA-00539,32,Female,Suburban,34000,Bargains,Facebook Ad,Mobile,5.3,High,1,490.0
EA-00722,37,Female,Suburban,75000,Bargains,Groupon,Mobile,3.0,High,1,371.53
EA-04411,31,Female,Urban,95000,Anti-aging,Facebook Ad,Mobile,3.2,High,1,355.57
EA-01873,25,Female,Rural,79000,Bargains,Referral,Mobile,11.7,Medium,4,1097.52
EA-02846,29,Female,Urban,52500,Bargains,Groupon,Mobile,5.1,High,1,495.03
EA-02054,43,Female,Urban,52500,Wellness,Organic Search,Desktop,19.9,High,5,1670.64
EA-02908,37,Female,Suburban,73000,Skincare,Facebook Ad,Mobile,3.4,High,1,457.1
EA-02255,50,Male,Urban,90000,Skincare,Referral,Mobile,9.9,Medium,2,848.39
EA-03913,43,Female,Suburban,90000,Wellness,Organic Search,Desktop,11.8,Low,3,1755.22
EA-00178,35,Female,Rural,106500,Bargains,Referral,Desktop,15.7,Low,2,517.8
EA-02891,28,Female,Urban,81000,Bargains,Facebook Ad,Mobile,1.9,High,1,425.53
EA-03674,33,Female,Rural,26000,Bargains,Facebook Ad,Mobile,2.2,High,1,496.84
EA-00081,51,Female,Urban,111500,Anti-aging,Organic Search,Desktop,9.2,Medium,3,1885.53
EA-02562,56,Female,Urban,114500,Skincare,Organic Search,Mobile,8.8,Low,4,1221.37
EA-01724,27,Male,Urban,74000,Skincare,Groupon,Desktop,3.3,Medium,1,424.2
EA-01618,34,Female,Suburban,54500,Bargains,Groupon,Mobile,5.3,Medium,1,276.19
EA-01655,39,Female,Suburban,109000,Anti-aging,Referral,Tablet,7.7,Medium,1,482.4
EA-02329,38,Male,Rural,69000,Bargains,Groupon,Mobile,4.3,High,1,424.48
EA-04614,21,Female,Suburban,60000,Bargains,Groupon,Mobile,3.1,High,1,438.02
EA-00222,37,Female,Suburban,71500,Bargains,Groupon,Mobile,4.7,High,3,623.46
EA-00094,19,Female,Rural,44500,Bargains,Facebook Ad,Mobile,3.0,High,1,290.27
EA-02610,33,Female,Suburban,73500,Bargains,Facebook Ad,Mobile,3.1,High,1,558.96
EA-03383,36,Female,Urban,103500,Wellness,Referral,Mobile,12.4,Low,2,658.01
EA-04416,45,Male,Urban,92000,Skincare,Organic Search,Tablet,15.9,Low,6,1309.51
EA-01398,34,Female,Urban,83000,Anti-aging,Referral,Mobile,8.0,Medium,1,595.98
EA-04687,33,Female,Suburban,26500,Bargains,Facebook Ad,Desktop,6.4,High,1,325.53
EA-01293,30,Female,Rural,63500,Anti-aging,Groupon,Desktop,5.2,High,1,340.24
EA-02165,46,Male,Suburban,74000,Anti-aging,Organic Search,Desktop,5.3,Medium,2,2225.34
EA-02940,28,Female,Suburban,53500,Bargains,Facebook Ad,Tablet,5.5,Medium,1,412.11
EA-03669,42,Female,Suburban,61500,Bargains,Facebook Ad,Desktop,3.6,High,1,548.96
EA-00813,32,Female,Urban,100000,Bargains,Referral,Desktop,6.3,High,1,964.01
EA-01259,28,Female,Suburban,64000,Bargains,Groupon,Mobile,3.8,High,1,449.32
EA-00890,44,Female,Suburban,146000,Skincare,Organic Search,Mobile,11.9,Low,4,1874.25
EA-01452,32,Female,Suburban,26500,Bargains,Groupon,Desktop,3.4,Medium,1,276.59
EA-03317,34,Female,Urban,115000,Skincare,Organic Search,Desktop,13.3,Medium,2,2217.51
EA-02560,28,Male,Urban,61000,Bargains,Facebook Ad,Mobile,4.6,High,1,357.58
EA-03575,35,Female,Suburban,55500,Bargains,Facebook Ad,Mobile,2.0,High,1,395.46
EA-02681,54,Female,Suburban,141500,Wellness,Organic Search,Mobile,29.4,Low,5,2299.26
EA-04652,44,Female,Suburban,50500,Skincare,Organic Search,Mobile,12.8,Low,4,1857.11
EA-04812,50,Female,Suburban,135000,Wellness,Organic Search,Desktop,9.5,Low,3,2266.99
EA-04680,42,Female,Urban,70500,Skincare,Organic Search,Tablet,9.0,Medium,4,1628.81
EA-02965,27,Female,Suburban,52000,Bargains,Facebook Ad,Mobile,0.4,High,1,395.06
EA-02673,29,Female,Suburban,72500,Bargains,Facebook Ad,Mobile,2.4,Medium,1,491.96
EA-00562,31,Female,Suburban,63500,Bargains,Facebook Ad,Mobile,3.4,High,1,210.44
EA-02779,27,Female,Rural,41000,Bargains,Facebook Ad,Mobile,3.5,High,1,242.77
EA-02949,48,Female,Urban,73000,Skincare,Referral,Mobile,6.3,Low,1,614.78
EA-02818,40,Female,Urban,73500,Skincare,Groupon,Mobile,7.5,High,1,395.22
EA-02759,34,Male,Urban,93000,Anti-aging,Organic Search,Desktop,10.5,Low,2,2027.78
EA-01757,19,Female,Rural,35500,Bargains,Facebook Ad,Mobile,1.1,High,1,558.39
EA-00725,31,Female,Urban,63500,Skincare,Facebook Ad,Mobile,1.9,Medium,1,220.15
EA-00220,36,Male,Rural,84000,Bargains,Facebook Ad,Desktop,3.3,High,1,403.9
EA-04140,28,Female,Suburban,102000,Anti-aging,Organic Search,Mobile,17.3,Medium,4,1776.71
EA-03958,43,Female,Rural,96500,Skincare,Referral,Mobile,6.9,Medium,2,815.17
EA-01589,41,Female,Suburban,39500,Bargains,Facebook Ad,Mobile,5.7,High,1,402.15
EA-03348,36,Female,Urban,73000,Wellness,Groupon,Mobile,2.8,High,1,338.84
EA-03971,43,Female,Suburban,48500,Anti-aging,Referral,Desktop,14.2,Low,2,1298.52
EA-04708,19,Female,Urban,31000,Bargains,Groupon,Mobile,3.3,High,1,471.93
EA-00044,31,Female,Rural,39000,Anti-aging,Facebook Ad,Tablet,3.9,Medium,1,472.26
EA-03002,32,Female,Suburban,51500,Bargains,Groupon,Mobile,3.1,High,1,443.71
EA-00211,33,Female,Suburban,69500,Skincare,Organic Search,Mobile,9.3,High,3,1950.15
EA-00678,23,Female,Urban,45500,Bargains,Groupon,Mobile,3.5,High,1,271.06
EA-00355,29,Female,Suburban,94500,Bargains,Groupon,Mobile,3.6,High,1,289.19
EA-01434,24,Female,Suburban,33500,Skincare,Facebook Ad,Desktop,4.3,Medium,1,361.55
EA-00950,29,Female,Rural,76000,Bargains,Facebook Ad,Desktop,4.1,High,1,619.41
EA-02844,19,Female,Rural,77000,Bargains,Facebook Ad,Mobile,3.7,Medium,1,235.36
EA-00578,35,Non-binary,Suburban,54000,Bargains,Groupon,Mobile,2.5,High,1,150.0
EA-03929,19,Female,Urban,61000,Anti-aging,Facebook Ad,Mobile,3.6,High,1,388.51
EA-00545,36,Female,Urban,51000,Skincare,Facebook Ad,Mobile,3.5,Medium,1,270.93
EA-00368,57,Male,Urban,75000,Wellness,Organic Search,Desktop,16.7,Low,3,1950.62
EA-01613,38,Female,Urban,133500,Wellness,Organic Search,Mobile,15.0,Low,5,2316.62
EA-03551,35,Male,Suburban,97000,Skincare,Organic Search,Tablet,19.9,Low,4,1935.98
EA-03717,72,Female,Suburban,75000,Skincare,Organic Search,Mobile,13.1,Medium,5,1898.38
EA-03780,29,Male,Urban,41500,Skincare,Referral,Mobile,5.7,Low,1,643.27
EA-00136,28,Female,Urban,35500,Bargains,Facebook Ad,Mobile,5.6,Medium,1,191.04
EA-04481,31,Female,Suburban,63500,Skincare,Groupon,Mobile,0.4,High,1,514.53
EA-01438,23,Female,Suburban,51500,Bargains,Groupon,Mobile,1.6,Low,1,299.83
EA-00048,38,Female,Urban,89500,Bargains,Facebook Ad,Mobile,3.1,High,1,428.98
EA-01361,49,Female,Suburban,129500,Wellness,Organic Search,Desktop,11.2,Low,4,1730.73
EA-00735,32,Female,Urban,42500,Bargains,Facebook Ad,Mobile,4.0,Medium,1,514.95
EA-01535,37,Female,Suburban,47000,Bargains,Facebook Ad,Tablet,4.5,High,1,337.51
EA-02005,22,Female,Rural,52000,Skincare,Facebook Ad,Mobile,1.4,High,1,532.1
EA-03796,37,Female,Suburban,103000,Wellness,Organic Search,Desktop,14.8,Low,2,1665.94
EA-02520,37,Female,Urban,53000,Bargains,Facebook Ad,Desktop,2.9,High,1,503.41
EA-01973,38,Male,Urban,82000,Anti-aging,Organic Search,Desktop,2.0,Low,3,1781.33
EA-00997,21,Female,Urban,55000,Skincare,Groupon,Desktop,3.0,High,1,475.78
EA-00062,23,Female,Rural,39500,Skincare,Groupon,Mobile,2.2,Low,1,310.36
EA-01109,47,Female,Urban,103500,Skincare,Referral,Desktop,3.0,Medium,1,1211.24
EA-02406,30,Female,Suburban,62500,Bargains,Facebook Ad,Mobile,2.4,High,1,470.96
EA-00096,24,Female,Urban,42000,Wellness,Groupon,Mobile,0.4,High,1,465.62
EA-00479,31,Female,Urban,95500,Bargains,Groupon,Desktop,5.0,Low,1,359.1
EA-04360,32,Female,Urban,115500,Skincare,Organic Search,Desktop,16.2,Medium,3,2392.93
EA-04113,46,Female,Suburban,110500,Wellness,Organic Search,Mobile,11.8,Medium,4,2134.67
EA-03708,50,Female,Suburban,74500,Skincare,Organic Search,Mobile,3.0,Low,4,2359.79
EA-01102,31,Female,Urban,23000,Skincare,Facebook Ad,Tablet,3.0,High,1,311.43
EA-02747,35,Female,Suburban,59000,Bargains,Facebook Ad,Mobile,5.3,High,1,376.42
EA-02171,26,Male,Rural,59000,Wellness,Groupon,Mobile,3.1,High,3,169.55
EA-00323,33,Female,Urban,69000,Bargains,Facebook Ad,Mobile,6.9,High,1,348.05
EA-04255,42,Male,Urban,140500,Anti-aging,Organic Search,Desktop,15.2,Medium,5,2063.04
EA-03143,40,Female,Urban,101000,Wellness,Referral,Desktop,3.0,High,3,758.69
EA-03538,31,Female,Rural,63500,Bargains,Groupon,Tablet,2.1,High,1,340.14
EA-04926,19,Female,Urban,58000,Bargains,Facebook Ad,Mobile,3.6,High,1,383.14
EA-02925,23,Male,Urban,42000,Bargains,Facebook Ad,Mobile,5.9,High,1,349.58
EA-01150,29,Male,Rural,152000,Anti-aging,Referral,Desktop,1.0,Medium,2,525.95
EA-03618,23,Male,Suburban,52000,Bargains,Facebook Ad,Mobile,0.4,High,1,420.71
EA-00292,30,Female,Urban,23000,Bargains,Facebook Ad,Mobile,3.7,High,1,280.49
EA-03750,29,Female,Urban,52500,Skincare,Facebook Ad,Mobile,6.4,High,1,150.0
EA-03587,31,Female,Suburban,69500,Bargains,Facebook Ad,Tablet,4.2,High,1,178.28
EA-00534,33,Female,Suburban,71000,Bargains,Groupon,Mobile,5.7,High,1,590.0
EA-03608,31,Female,Rural,58000,Bargains,Facebook Ad,Mobile,2.6,High,1,374.05
EA-02649,42,Female,Urban,100500,Anti-aging,Organic Search,Desktop,24.3,Low,4,2010.74
EA-04811,32,Female,Urban,45500,Bargains,Groupon,Mobile,4.1,High,1,473.87
EA-01984,26,Female,Suburban,80000,Bargains,Facebook Ad,Mobile,2.0,High,1,158.12
EA-02933,28,Male,Urban,57000,Bargains,Groupon,Desktop,3.4,High,1,372.37
EA-01537,42,Female,Urban,58500,Bargains,Organic Search,Mobile,9.9,Low,3,1955.73
EA-04535,36,Female,Suburban,69000,Skincare,Groupon,Mobile,2.3,High,1,387.51
EA-04173,43,Female,Suburban,107500,Skincare,Referral,Mobile,3.9,Medium,1,1160.32
EA-03361,34,Female,Rural,80000,Skincare,Facebook Ad,Mobile,0.5,High,1,400.03
EA-03666,33,Male,Urban,45500,Bargains,Groupon,Mobile,6.5,High,1,348.49
EA-04006,28,Female,Rural,55000,Wellness,Facebook Ad,Mobile,1.8,High,1,150.0
EA-03627,35,Male,Urban,105500,Anti-aging,Organic Search,Mobile,16.6,Medium,1,2092.1
EA-00587,36,Male,Suburban,63500,Bargains,Facebook Ad,Mobile,3.8,High,1,421.23
EA-03257,24,Female,Suburban,48500,Bargains,Facebook Ad,Mobile,8.8,High,1,150.0
EA-02299,26,Female,Suburban,32500,Bargains,Facebook Ad,Mobile,0.4,Medium,1,464.35
EA-03989,43,Female,Suburban,91000,Anti-aging,Referral,Mobile,2.7,Low,2,783.81
EA-00585,39,Female,Suburban,66500,Wellness,Referral,Mobile,12.3,Low,3,513.08
EA-02424,38,Male,Suburban,45000,Bargains,Facebook Ad,Mobile,3.4,High,1,258.23
EA-01392,63,Female,Suburban,106500,Wellness,Organic Search,Desktop,26.6,Medium,6,1767.82
EA-04526,30,Female,Suburban,93000,Bargains,Groupon,Mobile,4.6,High,1,400.99
EA-04921,30,Female,Suburban,42000,Bargains,Facebook Ad,Mobile,3.4,High,1,330.25
EA-04801,27,Female,Urban,52500,Bargains,Groupon,Mobile,1.4,High,1,426.02
EA-03241,25,Female,Urban,102500,Anti-aging,Referral,Desktop,16.6,Low,2,510.34
EA-04282,30,Male,Urban,54500,Skincare,Facebook Ad,Mobile,2.8,High,1,397.35
EA-03339,37,Female,Suburban,30000,Bargains,Facebook Ad,Mobile,3.1,Medium,1,265.97
EA-03221,33,Female,Suburban,72000,Bargains,Facebook Ad,Mobile,5.1,High,1,447.41
EA-02112,28,Female,Urban,57500,Skincare,Groupon,Mobile,4.1,Low,1,509.65
EA-01175,19,Male,Suburban,85500,Bargains,Groupon,Mobile,5.2,High,1,258.72
EA-04863,33,Female,Suburban,64500,Bargains,Facebook Ad,Mobile,3.5,High,1,453.16
EA-03812,31,Non-binary,Urban,52000,Bargains,Facebook Ad,Mobile,5.6,High,3,314.03
EA-01868,23,Male,Urban,59500,Bargains,Facebook Ad,Mobile,1.0,High,1,413.99
EA-02615,28,Male,Suburban,48500,Skincare,Facebook Ad,Mobile,5.3,High,1,153.21
EA-03867,30,Male,Urban,71500,Bargains,Groupon,Mobile,2.6,Medium,1,417.17
EA-04886,51,Female,Urban,79500,Wellness,Organic Search,Desktop,19.5,Medium,4,2468.53
