Client_ID,Age,Gender,Location,Income,User_Interest,Acquisition_Source,Device_Type,Engagement_Time_Minutes,Price_Sensitivity,Purchase_Frequency,Average_Order_Value,Cluster,Cluster_Name
EA-02806,25,Female,Urban,51000,Bargains,Facebook Ad,Mobile,3.2,Medium,1,341.58,2,Self-Care Sena (Facebook One-Timers)
EA-03830,34,Female,Suburban,39500,Bargains,Groupon,Desktop,1.5,Medium,1,161.22,0,Gayab Grahak (Groupon One-Timers)
EA-04382,34,Male,Rural,56000,Bargains,Facebook Ad,Mobile,1.4,High,1,420.82,2,Self-Care Sena (Facebook One-Timers)
EA-03892,31,Female,Urban,124000,Wellness,Organic Search,Mobile,9.9,Low,3,2462.04,1,Glow Ke Nawab (Organic VIPs)
EA-00765,30,Female,Urban,80000,Anti-aging,Referral,Mobile,11.7,Medium,2,925.22,3,Hamesha 25 Club (Referral Regulars)
EA-02768,32,Female,Urban,78500,Anti-aging,Organic Search,Desktop,7.4,Low,2,1925.85,3,Hamesha 25 Club (Referral Regulars)
EA-04329,39,Female,Suburban,96500,Skincare,Organic Search,Mobile,29.8,Low,4,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-03296,49,Female,Urban,105000,Bargains,Referral,Tablet,5.6,Medium,1,1007.52,3,Hamesha 25 Club (Referral Regulars)
EA-02195,19,Female,Suburban,53500,Wellness,Groupon,Mobile,6.2,High,1,489.89,0,Gayab Grahak (Groupon One-Timers)
EA-02358,39,Female,Urban,52000,Bargains,Groupon,Mobile,0.4,High,1,331.59,0,Gayab Grahak (Groupon One-Timers)
EA-03426,28,Male,Urban,58000,Anti-aging,Groupon,Mobile,0.6,High,3,366.25,0,Gayab Grahak (Groupon One-Timers)
EA-03980,38,Female,Suburban,91000,Anti-aging,Organic Search,Desktop,12.5,Low,4,2079.88,1,Glow Ke Nawab (Organic VIPs)
EA-00912,47,Female,Suburban,130000,Anti-aging,Organic Search,Mobile,13.7,Medium,2,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-03146,25,Female,Urban,50500,Skincare,Groupon,Mobile,2.3,High,1,346.19,0,Gayab Grahak (Groupon One-Timers)
EA-01000,31,Female,Urban,37500,Bargains,Facebook Ad,Mobile,0.4,High,1,517.68,2,Self-Care Sena (Facebook One-Timers)
EA-03654,25,Female,Rural,45000,Wellness,Facebook Ad,Mobile,1.0,High,1,370.64,2,Self-Care Sena (Facebook One-Timers)
EA-02484,44,Female,Rural,49500,Skincare,Facebook Ad,Mobile,5.4,High,1,275.13,2,Self-Care Sena (Facebook One-Timers)
EA-04077,26,Female,Urban,60500,Bargains,Groupon,Mobile,4.1,High,1,324.51,0,Gayab Grahak (Groupon One-Timers)
EA-02371,30,Female,Urban,26000,Skincare,Groupon,Mobile,5.4,High,3,362.91,0,Gayab Grahak (Groupon One-Timers)
EA-04839,37,Female,Suburban,41000,Bargains,Facebook Ad,Mobile,4.3,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-00034,34,Male,Suburban,80000,Bargains,Facebook Ad,Mobile,2.5,High,1,201.63,2,Self-Care Sena (Facebook One-Timers)
EA-03790,30,Female,Urban,68500,Wellness,Organic Search,Tablet,16.3,Medium,4,2010.7,1,Glow Ke Nawab (Organic VIPs)
EA-01021,56,Female,Urban,101500,Wellness,Referral,Desktop,6.1,Medium,3,928.68,3,Hamesha 25 Club (Referral Regulars)
EA-01648,53,Female,Suburban,118000,Skincare,Organic Search,Desktop,15.5,Low,5,2344.71,1,Glow Ke Nawab (Organic VIPs)
EA-00734,26,Male,Suburban,42000,Bargains,Facebook Ad,Tablet,3.9,High,1,349.82,2,Self-Care Sena (Facebook One-Timers)
EA-04583,37,Female,Suburban,87000,Anti-aging,Organic Search,Tablet,17.0,Low,4,1969.84,1,Glow Ke Nawab (Organic VIPs)
EA-03275,42,Female,Urban,62500,Skincare,Organic Search,Desktop,18.8,Low,3,2073.05,1,Glow Ke Nawab (Organic VIPs)
EA-01621,33,Male,Suburban,74000,Bargains,Facebook Ad,Mobile,4.3,High,1,384.89,2,Self-Care Sena (Facebook One-Timers)
EA-03136,32,Female,Urban,77000,Anti-aging,Organic Search,Desktop,17.2,Low,5,1910.1,1,Glow Ke Nawab (Organic VIPs)
EA-02690,28,Female,Urban,54500,Skincare,Groupon,Mobile,1.8,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-02708,35,Female,Suburban,59500,Bargains,Facebook Ad,Mobile,1.6,High,1,345.25,2,Self-Care Sena (Facebook One-Timers)
EA-00298,44,Female,Suburban,66000,Anti-aging,Organic Search,Mobile,18.6,Low,5,2014.01,1,Glow Ke Nawab (Organic VIPs)
EA-02340,29,Female,Urban,69500,Skincare,Facebook Ad,Tablet,3.4,Medium,1,188.23,2,Self-Care Sena (Facebook One-Timers)
EA-00654,25,Female,Suburban,82500,Bargains,Facebook Ad,Mobile,2.5,High,1,362.43,2,Self-Care Sena (Facebook One-Timers)
EA-03775,39,Non-binary,Suburban,87500,Wellness,Organic Search,Mobile,13.2,Medium,5,1385.5,1,Glow Ke Nawab (Organic VIPs)
EA-01256,50,Female,Rural,102500,Anti-aging,Organic Search,Desktop,3.5,Low,3,1819.33,1,Glow Ke Nawab (Organic VIPs)
EA-04521,32,Female,Suburban,73000,Bargains,Facebook Ad,Mobile,1.7,High,1,201.23,2,Self-Care Sena (Facebook One-Timers)
EA-00231,29,Female,Urban,66000,Bargains,Facebook Ad,Mobile,2.7,High,1,343.84,2,Self-Care Sena (Facebook One-Timers)
EA-03277,31,Female,Suburban,60500,Skincare,Groupon,Mobile,3.0,High,3,345.03,0,Gayab Grahak (Groupon One-Timers)
EA-03231,27,Female,Urban,47000,Bargains,Groupon,Mobile,1.9,High,1,597.25,0,Gayab Grahak (Groupon One-Timers)
EA-00692,38,Female,Suburban,94000,Wellness,Referral,Desktop,20.0,Low,3,866.07,3,Hamesha 25 Club (Referral Regulars)
EA-02755,50,Female,Urban,107500,Wellness,Organic Search,Mobile,17.2,Low,4,1465.28,1,Glow Ke Nawab (Organic VIPs)
EA-04864,43,Female,Urban,129000,Skincare,Organic Search,Desktop,20.7,High,6,2259.99,1,Glow Ke Nawab (Organic VIPs)
EA-00970,22,Female,Urban,59000,Bargains,Facebook Ad,Mobile,6.4,High,1,193.85,2,Self-Care Sena (Facebook One-Timers)
EA-00634,24,Female,Urban,40000,Bargains,Facebook Ad,Mobile,3.1,High,1,295.54,2,Self-Care Sena (Facebook One-Timers)
EA-04093,36,Male,Urban,112500,Wellness,Organic Search,Desktop,15.5,Low,5,2165.15,1,Glow Ke Nawab (Organic VIPs)
EA-04078,21,Female,Suburban,63500,Bargains,Groupon,Mobile,2.1,High,1,207.71,0,Gayab Grahak (Groupon One-Timers)
EA-01322,19,Male,Rural,71000,Bargains,Groupon,Mobile,4.3,High,1,403.77,0,Gayab Grahak (Groupon One-Timers)
EA-01832,67,Female,Urban,110500,Bargains,Referral,Desktop,3.2,Medium,2,1027.21,3,Hamesha 25 Club (Referral Regulars)
EA-02179,31,Female,Urban,83000,Bargains,Facebook Ad,Mobile,3.0,High,1,319.18,2,Self-Care Sena (Facebook One-Timers)
EA-01418,33,Female,Suburban,45000,Anti-aging,Groupon,Mobile,3.9,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-01783,26,Female,Urban,47000,Bargains,Facebook Ad,Tablet,5.9,High,1,401.62,2,Self-Care Sena (Facebook One-Timers)
EA-04716,20,Female,Urban,58000,Bargains,Facebook Ad,Mobile,4.2,Medium,2,575.87,2,Self-Care Sena (Facebook One-Timers)
EA-04702,38,Female,Suburban,65000,Bargains,Groupon,Mobile,4.7,High,1,294.28,0,Gayab Grahak (Groupon One-Timers)
EA-04119,19,Male,Suburban,29500,Bargains,Facebook Ad,Mobile,6.4,High,3,221.26,2,Self-Care Sena (Facebook One-Timers)
EA-01653,35,Male,Suburban,55000,Skincare,Facebook Ad,Desktop,6.3,High,1,379.67,2,Self-Care Sena (Facebook One-Timers)
EA-01484,30,Female,Urban,46500,Skincare,Facebook Ad,Mobile,2.0,High,1,342.57,2,Self-Care Sena (Facebook One-Timers)
EA-02276,37,Female,Suburban,65500,Bargains,Facebook Ad,Mobile,5.5,High,1,317.68,2,Self-Care Sena (Facebook One-Timers)
EA-00878,38,Male,Rural,67000,Skincare,Facebook Ad,Tablet,1.3,High,1,419.43,2,Self-Care Sena (Facebook One-Timers)
EA-03526,39,Female,Urban,55000,Bargains,Groupon,Desktop,7.4,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-02017,28,Female,Suburban,33000,Skincare,Facebook Ad,Mobile,4.4,Medium,1,282.99,2,Self-Care Sena (Facebook One-Timers)
EA-00427,29,Female,Suburban,57500,Bargains,Facebook Ad,Mobile,8.8,High,1,522.74,2,Self-Care Sena (Facebook One-Timers)
EA-00627,49,Female,Urban,86500,Wellness,Organic Search,Mobile,7.4,Medium,2,1172.32,3,Hamesha 25 Club (Referral Regulars)
EA-01590,31,Female,Urban,60500,Bargains,Facebook Ad,Mobile,5.5,Medium,1,485.66,2,Self-Care Sena (Facebook One-Timers)
EA-02224,47,Female,Rural,56500,Wellness,Facebook Ad,Mobile,4.6,Medium,2,394.59,3,Hamesha 25 Club (Referral Regulars)
EA-02218,42,Female,Rural,138500,Anti-aging,Referral,Mobile,17.9,Low,1,448.11,3,Hamesha 25 Club (Referral Regulars)
EA-04484,33,Female,Urban,53000,Bargains,Facebook Ad,Mobile,3.0,Medium,1,372.03,2,Self-Care Sena (Facebook One-Timers)
EA-01486,39,Female,Urban,79500,Bargains,Facebook Ad,Mobile,1.4,High,1,403.38,2,Self-Care Sena (Facebook One-Timers)
EA-01740,44,Female,Suburban,117000,Skincare,Organic Search,Mobile,6.0,Low,3,1744.09,1,Glow Ke Nawab (Organic VIPs)
EA-02481,30,Female,Urban,49000,Skincare,Groupon,Mobile,4.2,Medium,1,487.78,0,Gayab Grahak (Groupon One-Timers)
EA-02585,23,Female,Urban,72000,Anti-aging,Facebook Ad,Mobile,6.8,High,1,287.61,2,Self-Care Sena (Facebook One-Timers)
EA-02894,42,Female,Suburban,60000,Bargains,Groupon,Mobile,6.3,High,1,257.06,0,Gayab Grahak (Groupon One-Timers)
EA-00150,25,Male,Suburban,65000,Skincare,Facebook Ad,Tablet,3.2,High,1,212.18,2,Self-Care Sena (Facebook One-Timers)
EA-00677,45,Female,Rural,89000,Wellness,Referral,Mobile,4.9,Medium,2,524.6,3,Hamesha 25 Club (Referral Regulars)
EA-01262,39,Male,Urban,55500,Bargains,Facebook Ad,Mobile,4.6,High,1,256.3,2,Self-Care Sena (Facebook One-Timers)
EA-04918,46,Female,Urban,77500,Anti-aging,Organic Search,Mobile,13.6,Low,4,1695.53,1,Glow Ke Nawab (Organic VIPs)
EA-00013,33,Female,Urban,41000,Wellness,Groupon,Mobile,2.4,High,1,342.67,0,Gayab Grahak (Groupon One-Timers)
EA-01834,31,Female,Urban,44500,Wellness,Facebook Ad,Mobile,3.1,High,1,362.37,2,Self-Care Sena (Facebook One-Timers)
EA-03249,42,Female,Suburban,136000,Anti-aging,Organic Search,Desktop,13.0,Low,5,1851.5,1,Glow Ke Nawab (Organic VIPs)
EA-01492,42,Non-binary,Urban,74500,Wellness,Organic Search,Mobile,7.7,Low,1,2500.0,1,Glow Ke Nawab (Organic VIPs)
EA-02728,23,Non-binary,Urban,59500,Bargains,Facebook Ad,Mobile,3.1,High,1,391.55,2,Self-Care Sena (Facebook One-Timers)
EA-03687,30,Female,Suburban,73000,Bargains,Facebook Ad,Mobile,0.4,High,1,543.57,2,Self-Care Sena (Facebook One-Timers)
EA-01425,33,Female,Suburban,87500,Bargains,Facebook Ad,Mobile,1.9,High,1,409.33,2,Self-Care Sena (Facebook One-Timers)
EA-04606,22,Female,Suburban,36000,Bargains,Facebook Ad,Mobile,5.7,High,1,311.68,2,Self-Care Sena (Facebook One-Timers)
EA-04596,48,Female,Suburban,90500,Anti-aging,Referral,Tablet,11.0,Medium,1,735.58,3,Hamesha 25 Club (Referral Regulars)
EA-00732,33,Female,Suburban,102500,Bargains,Facebook Ad,Mobile,9.5,Medium,1,272.29,3,Hamesha 25 Club (Referral Regulars)
EA-01232,33,Female,Urban,50500,Bargains,Groupon,Mobile,0.7,High,1,553.92,0,Gayab Grahak (Groupon One-Timers)
EA-01635,26,Female,Urban,67500,Anti-aging,Referral,Mobile,6.1,High,2,396.71,0,Gayab Grahak (Groupon One-Timers)
EA-03937,33,Female,Suburban,55500,Bargains,Facebook Ad,Mobile,5.4,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-01211,43,Female,Suburban,89500,Wellness,Organic Search,Mobile,25.5,Low,6,1575.03,1,Glow Ke Nawab (Organic VIPs)
EA-03269,39,Female,Urban,133500,Anti-aging,Referral,Mobile,8.8,Medium,3,567.73,3,Hamesha 25 Club (Referral Regulars)
EA-01935,52,Female,Urban,92000,Anti-aging,Organic Search,Desktop,14.1,Low,2,2329.05,1,Glow Ke Nawab (Organic VIPs)
EA-00554,28,Female,Suburban,81500,Skincare,Referral,Mobile,1.0,High,1,903.41,0,Gayab Grahak (Groupon One-Timers)
EA-00492,22,Female,Suburban,51500,Bargains,Groupon,Mobile,0.4,High,1,257.72,0,Gayab Grahak (Groupon One-Timers)
EA-02963,27,Female,Rural,36000,Bargains,Facebook Ad,Mobile,0.4,High,1,486.69,2,Self-Care Sena (Facebook One-Timers)
EA-02330,22,Female,Urban,70500,Bargains,Groupon,Mobile,2.4,High,1,383.91,0,Gayab Grahak (Groupon One-Timers)
EA-02196,42,Female,Urban,99500,Wellness,Organic Search,Mobile,18.8,Medium,6,2189.48,1,Glow Ke Nawab (Organic VIPs)
EA-03065,30,Female,Rural,76000,Bargains,Facebook Ad,Mobile,3.2,High,1,231.0,2,Self-Care Sena (Facebook One-Timers)
EA-00658,34,Female,Urban,51500,Bargains,Facebook Ad,Mobile,4.3,High,3,469.64,2,Self-Care Sena (Facebook One-Timers)
EA-02375,38,Female,Urban,46500,Skincare,Facebook Ad,Desktop,3.9,High,1,282.24,2,Self-Care Sena (Facebook One-Timers)
EA-02226,29,Female,Rural,35000,Bargains,Facebook Ad,Mobile,3.2,High,1,339.81,2,Self-Care Sena (Facebook One-Timers)
EA-04265,35,Female,Rural,173500,Skincare,Organic Search,Mobile,15.1,Low,3,1197.62,1,Glow Ke Nawab (Organic VIPs)
EA-01171,19,Female,Suburban,47500,Bargains,Facebook Ad,Mobile,3.0,High,1,335.57,2,Self-Care Sena (Facebook One-Timers)
EA-00133,31,Female,Urban,51000,Bargains,Groupon,Mobile,3.6,High,1,380.29,0,Gayab Grahak (Groupon One-Timers)
EA-00472,19,Female,Urban,79000,Bargains,Groupon,Mobile,1.0,High,1,475.1,0,Gayab Grahak (Groupon One-Timers)
EA-03226,51,Male,Suburban,113500,Anti-aging,Organic Search,Mobile,2.0,Medium,3,1966.74,1,Glow Ke Nawab (Organic VIPs)
EA-01406,30,Female,Rural,56500,Skincare,Facebook Ad,Mobile,2.0,High,1,480.76,2,Self-Care Sena (Facebook One-Timers)
EA-02877,29,Female,Rural,48500,Skincare,Facebook Ad,Mobile,9.1,High,1,347.45,2,Self-Care Sena (Facebook One-Timers)
EA-04505,30,Female,Urban,23000,Wellness,Facebook Ad,Mobile,0.4,High,1,687.13,2,Self-Care Sena (Facebook One-Timers)
EA-04693,43,Female,Urban,91500,Skincare,Organic Search,Mobile,12.1,Medium,3,1607.66,1,Glow Ke Nawab (Organic VIPs)
EA-02827,25,Female,Suburban,41000,Wellness,Groupon,Mobile,4.7,Medium,1,296.68,0,Gayab Grahak (Groupon One-Timers)
EA-00288,26,Female,Urban,60500,Bargains,Facebook Ad,Mobile,1.5,High,1,552.44,2,Self-Care Sena (Facebook One-Timers)
EA-01870,40,Female,Rural,54500,Anti-aging,Organic Search,Tablet,18.8,Low,3,1798.28,1,Glow Ke Nawab (Organic VIPs)
EA-03115,30,Female,Suburban,94500,Bargains,Groupon,Mobile,2.5,High,1,321.93,0,Gayab Grahak (Groupon One-Timers)
EA-03626,30,Female,Urban,30500,Bargains,Groupon,Tablet,2.0,High,3,349.59,0,Gayab Grahak (Groupon One-Timers)
EA-02313,22,Female,Urban,91500,Bargains,Facebook Ad,Mobile,0.5,High,1,369.47,2,Self-Care Sena (Facebook One-Timers)
EA-04924,40,Female,Urban,121000,Anti-aging,Organic Search,Desktop,2.8,Low,1,1985.95,3,Hamesha 25 Club (Referral Regulars)
EA-01619,43,Male,Urban,40000,Skincare,Referral,Mobile,11.0,Medium,2,822.67,3,Hamesha 25 Club (Referral Regulars)
EA-00995,47,Female,Urban,73000,Wellness,Referral,Desktop,8.4,Medium,2,461.14,3,Hamesha 25 Club (Referral Regulars)
EA-01804,42,Female,Urban,126500,Anti-aging,Organic Search,Desktop,19.9,Low,2,2348.05,1,Glow Ke Nawab (Organic VIPs)
EA-02643,31,Male,Suburban,66000,Bargains,Groupon,Mobile,7.0,High,1,224.43,0,Gayab Grahak (Groupon One-Timers)
EA-04803,34,Female,Urban,34000,Bargains,Facebook Ad,Mobile,5.5,High,1,289.59,2,Self-Care Sena (Facebook One-Timers)
EA-03536,46,Female,Urban,85000,Wellness,Organic Search,Desktop,16.7,Medium,5,2000.57,1,Glow Ke Nawab (Organic VIPs)
EA-04832,32,Female,Urban,56000,Bargains,Facebook Ad,Tablet,2.8,High,1,374.49,2,Self-Care Sena (Facebook One-Timers)
EA-03912,31,Female,Urban,89000,Skincare,Groupon,Mobile,5.2,High,1,281.92,0,Gayab Grahak (Groupon One-Timers)
EA-02108,42,Female,Suburban,96000,Skincare,Referral,Mobile,14.3,High,3,1117.65,3,Hamesha 25 Club (Referral Regulars)
EA-03045,36,Female,Urban,102000,Anti-aging,Organic Search,Mobile,13.1,Low,5,2359.75,1,Glow Ke Nawab (Organic VIPs)
EA-00417,31,Female,Suburban,48000,Bargains,Facebook Ad,Mobile,4.0,Medium,1,502.99,2,Self-Care Sena (Facebook One-Timers)
EA-00978,27,Female,Urban,47000,Skincare,Facebook Ad,Mobile,3.9,High,1,202.6,2,Self-Care Sena (Facebook One-Timers)
EA-02418,31,Female,Suburban,38000,Skincare,Groupon,Mobile,0.4,High,1,378.55,0,Gayab Grahak (Groupon One-Timers)
EA-00506,52,Female,Suburban,113000,Wellness,Organic Search,Desktop,13.6,Medium,5,1625.32,1,Glow Ke Nawab (Organic VIPs)
EA-04153,27,Female,Suburban,59500,Bargains,Groupon,Mobile,2.9,High,1,158.49,0,Gayab Grahak (Groupon One-Timers)
EA-04256,36,Male,Suburban,58000,Skincare,Facebook Ad,Desktop,5.4,High,1,271.76,2,Self-Care Sena (Facebook One-Timers)
EA-03942,38,Female,Urban,80500,Bargains,Facebook Ad,Mobile,0.4,High,1,398.4,2,Self-Care Sena (Facebook One-Timers)
EA-00415,37,Male,Suburban,72500,Anti-aging,Facebook Ad,Mobile,0.8,High,1,375.72,2,Self-Care Sena (Facebook One-Timers)
EA-04149,43,Female,Urban,75000,Skincare,Groupon,Desktop,1.3,Low,1,245.29,0,Gayab Grahak (Groupon One-Timers)
EA-01184,34,Male,Urban,78000,Skincare,Facebook Ad,Mobile,2.8,Medium,1,350.42,2,Self-Care Sena (Facebook One-Timers)
EA-00486,32,Female,Suburban,54500,Bargains,Groupon,Mobile,5.0,High,1,200.99,0,Gayab Grahak (Groupon One-Timers)
EA-00894,38,Female,Urban,36000,Skincare,Facebook Ad,Mobile,3.3,High,1,288.16,2,Self-Care Sena (Facebook One-Timers)
EA-00806,21,Female,Suburban,45500,Skincare,Facebook Ad,Mobile,5.0,High,1,405.96,2,Self-Care Sena (Facebook One-Timers)
EA-00556,29,Female,Rural,63000,Bargains,Facebook Ad,Desktop,3.4,High,1,150.0,2,Self-Care Sena (Facebook One-Timers)
EA-03826,27,Female,Urban,37000,Wellness,Groupon,Mobile,5.3,High,1,333.81,0,Gayab Grahak (Groupon One-Timers)
EA-01198,48,Female,Urban,110500,Skincare,Organic Search,Desktop,22.0,Medium,5,1779.56,1,Glow Ke Nawab (Organic VIPs)
EA-04254,25,Female,Suburban,77500,Bargains,Groupon,Mobile,2.8,High,1,263.62,0,Gayab Grahak (Groupon One-Timers)
EA-04059,26,Female,Rural,43500,Bargains,Facebook Ad,Mobile,1.8,High,3,157.13,2,Self-Care Sena (Facebook One-Timers)
EA-01294,27,Female,Urban,48500,Bargains,Facebook Ad,Tablet,0.9,High,1,418.51,2,Self-Care Sena (Facebook One-Timers)
EA-02222,27,Female,Rural,49000,Bargains,Groupon,Mobile,3.4,High,1,461.11,0,Gayab Grahak (Groupon One-Timers)
EA-03505,52,Female,Suburban,111000,Anti-aging,Organic Search,Mobile,17.1,Low,4,1614.73,1,Glow Ke Nawab (Organic VIPs)
EA-03655,39,Female,Rural,27000,Bargains,Facebook Ad,Mobile,0.9,High,1,465.92,2,Self-Care Sena (Facebook One-Timers)
EA-04759,27,Female,Rural,49500,Bargains,Facebook Ad,Mobile,2.9,High,1,564.16,2,Self-Care Sena (Facebook One-Timers)
EA-03007,29,Female,Rural,69500,Bargains,Groupon,Mobile,4.2,High,1,399.61,0,Gayab Grahak (Groupon One-Timers)
EA-02094,27,Female,Suburban,26000,Bargains,Facebook Ad,Mobile,3.2,High,1,151.31,2,Self-Care Sena (Facebook One-Timers)
EA-02188,25,Female,Suburban,50000,Bargains,Groupon,Mobile,4.8,High,1,286.63,0,Gayab Grahak (Groupon One-Timers)
EA-03037,45,Female,Urban,52000,Skincare,Groupon,Tablet,4.4,High,1,189.19,0,Gayab Grahak (Groupon One-Timers)
EA-03919,55,Female,Suburban,100000,Wellness,Organic Search,Mobile,16.3,High,3,2271.89,1,Glow Ke Nawab (Organic VIPs)
EA-01273,28,Female,Urban,59500,Bargains,Facebook Ad,Mobile,1.7,High,3,414.24,2,Self-Care Sena (Facebook One-Timers)
EA-00291,47,Female,Suburban,101000,Wellness,Organic Search,Desktop,27.3,Low,5,1795.47,1,Glow Ke Nawab (Organic VIPs)
EA-04828,19,Female,Rural,54000,Skincare,Groupon,Mobile,5.1,Medium,2,507.25,0,Gayab Grahak (Groupon One-Timers)
EA-00253,30,Female,Urban,40500,Skincare,Groupon,Mobile,0.4,High,1,278.24,0,Gayab Grahak (Groupon One-Timers)
EA-03246,35,Female,Urban,36500,Bargains,Groupon,Mobile,6.9,Medium,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-00351,36,Female,Urban,73000,Skincare,Groupon,Mobile,7.2,High,1,295.23,0,Gayab Grahak (Groupon One-Timers)
EA-01188,37,Female,Rural,70500,Skincare,Referral,Desktop,3.4,Medium,1,490.57,3,Hamesha 25 Club (Referral Regulars)
EA-01962,19,Female,Rural,45000,Bargains,Groupon,Mobile,0.4,High,1,407.84,0,Gayab Grahak (Groupon One-Timers)
EA-00423,30,Female,Urban,69000,Bargains,Facebook Ad,Mobile,3.4,Medium,1,258.16,2,Self-Care Sena (Facebook One-Timers)
EA-00091,26,Female,Suburban,51000,Bargains,Facebook Ad,Tablet,5.5,High,1,403.77,2,Self-Care Sena (Facebook One-Timers)
EA-03730,49,Female,Suburban,92000,Anti-aging,Organic Search,Mobile,3.8,Medium,3,2073.0,1,Glow Ke Nawab (Organic VIPs)
EA-02237,31,Male,Urban,56500,Wellness,Facebook Ad,Mobile,4.2,Medium,1,601.52,2,Self-Care Sena (Facebook One-Timers)
EA-00671,28,Female,Urban,56000,Skincare,Facebook Ad,Mobile,3.4,High,1,270.32,2,Self-Care Sena (Facebook One-Timers)
EA-03041,40,Female,Urban,79000,Bargains,Facebook Ad,Mobile,3.2,Medium,1,272.97,2,Self-Care Sena (Facebook One-Timers)
EA-00027,23,Female,Urban,73500,Bargains,Groupon,Mobile,3.3,High,1,427.83,0,Gayab Grahak (Groupon One-Timers)
EA-00430,49,Female,Suburban,51500,Skincare,Organic Search,Mobile,7.6,Low,3,1733.05,1,Glow Ke Nawab (Organic VIPs)
EA-00684,39,Female,Suburban,64500,Bargains,Groupon,Mobile,2.3,High,1,335.3,0,Gayab Grahak (Groupon One-Timers)
EA-04464,28,Female,Urban,83500,Bargains,Referral,Desktop,11.3,Medium,1,512.7,3,Hamesha 25 Club (Referral Regulars)
EA-03946,58,Female,Suburban,162500,Wellness,Organic Search,Desktop,10.5,Low,3,1979.53,1,Glow Ke Nawab (Organic VIPs)
EA-03524,27,Female,Suburban,64500,Bargains,Facebook Ad,Desktop,0.9,High,1,382.43,2,Self-Care Sena (Facebook One-Timers)
EA-01542,38,Female,Suburban,82000,Bargains,Facebook Ad,Mobile,4.1,Medium,1,272.76,2,Self-Care Sena (Facebook One-Timers)
EA-02032,36,Female,Urban,87000,Skincare,Groupon,Mobile,4.1,High,1,150.0,0,Gayab Grahak (Groupon One-Timers)
EA-02233,39,Female,Suburban,68500,Wellness,Facebook Ad,Desktop,3.6,Medium,1,270.19,2,Self-Care Sena (Facebook One-Timers)
EA-04121,25,Female,Suburban,47500,Anti-aging,Referral,Mobile,2.7,High,2,518.44,0,Gayab Grahak (Groupon One-Timers)
EA-03236,35,Female,Urban,87500,Wellness,Facebook Ad,Mobile,1.0,Medium,1,573.46,2,Self-Care Sena (Facebook One-Timers)
EA-00255,32,Female,Suburban,43500,Wellness,Facebook Ad,Mobile,1.0,Medium,1,198.01,2,Self-Care Sena (Facebook One-Timers)
EA-01030,41,Female,Suburban,45500,Bargains,Facebook Ad,Mobile,0.4,High,3,412.19,2,Self-Care Sena (Facebook One-Timers)
EA-04393,36,Female,Suburban,42000,Bargains,Groupon,Tablet,1.4,High,1,199.82,0,Gayab Grahak (Groupon One-Timers)
EA-03801,33,Male,Urban,62000,Bargains,Facebook Ad,Mobile,5.0,High,1,359.68,2,Self-Care Sena (Facebook One-Timers)
EA-04311,36,Female,Urban,69000,Bargains,Groupon,Mobile,0.6,Medium,1,353.52,0,Gayab Grahak (Groupon One-Timers)
EA-02510,29,Female,Urban,59000,Bargains,Groupon,Desktop,4.0,Medium,1,298.33,0,Gayab Grahak (Groupon One-Timers)
EA-02293,40,Male,Urban,44500,Bargains,Groupon,Mobile,0.4,High,1,491.57,0,Gayab Grahak (Groupon One-Timers)
EA-01324,47,Female,Suburban,119500,Skincare,Organic Search,Mobile,11.4,Medium,2,1815.45,1,Glow Ke Nawab (Organic VIPs)
EA-01551,32,Female,Urban,89000,Bargains,Facebook Ad,Mobile,1.8,High,1,344.98,2,Self-Care Sena (Facebook One-Timers)
EA-04648,26,Female,Suburban,51000,Bargains,Facebook Ad,Mobile,6.4,Medium,1,287.46,2,Self-Care Sena (Facebook One-Timers)
EA-00316,25,Female,Suburban,49000,Skincare,Facebook Ad,Mobile,4.3,Medium,2,559.02,2,Self-Care Sena (Facebook One-Timers)
EA-01243,27,Female,Rural,42500,Bargains,Facebook Ad,Mobile,0.4,High,1,253.19,2,Self-Care Sena (Facebook One-Timers)
